"Id","Name","Overview","Backdrop Path","Poster Path"
"477962","It Collection","A two film adaptation of Stephen King's novel of the same name. The franchise centers around a group of seven children living in Derry, Maine, who are terrorized by an eponymous being only to face their own personal demons in the process. This being returns to haunt the children every 27 years. The second installment, It Chapter Two follows the group 27 years after the events of the first installment.","/ayvH5IW5eDOa28WfSjnkYMii73d.jpg","/tZ55C7gPExwzvBLCsZMqFZMbB2I.jpg"
"483464","Golmaal Collection","Gopal, Lucky, Madhav and Laxman - four guys bound together by their child-like notoriety, aimlessness and petty business of conning people for fun and money. Laxman is an intelligent student who is not allowed to pass by his mischievous band of friends Gopal, Madhav and mute Lucky. This is because all four friends use his hostel room to conduct their activities. He is peer-pressured into running a series of scams in order to earn himself and his friends some money. Once thrown out of college bag-n-baggage, the naughty foursome finds refuge in the bungalow of a blind couple as their grandson. A cat mouse game unfolds as Laxman's body and Gopal's voice makes for Sameer (The grandson from US).","/36q8lTey7UrgzTQoRtgrYl7FpDA.jpg","/sVR6b6Airix8hyvEES838dkqSaG.jpg"
"484529","Murder Collection","Murder is a series of Indian thriller films produced by Mukesh Bhatt and Mahesh Bhatt. The first film was directed by Anurag Basu was released in 2004, second film by Mohit Suri was released in 2011, and third film by Vishesh Bhatt was released in 2013.","/zKvn9nhlmGzWOTdEC4VPUXtEzoV.jpg","/aKPlQwfmTmsPyssPh0387onFohl.jpg"
"485645","Tiger Collection","An Indian superspy falls for his beautiful target as his mission turns deadly in this adrenalized action thriller starring Salman Khan and Katrina Kaif.",,"/lvonQKsvBsr1Gy72rbNag6ABh2Y.jpg"
"487376","Bad Moms Collection","A comedy film series that follows three mothers: Amy, Carla & Kiki.","/4jZkEwRWYavVbPju2vt5pdcMXhG.jpg","/lbfuba6LomsBy52bYyKsH2exmQY.jpg"
"488924","Paddington Collection","A series of films based on the stories of the character of the same name created by Michael Bond. These follow the eponymous character Paddington, an anthropomorphic bear who migrates from the jungles of Peru.","/toCfwADOGcjizpfJ22G7kurBEUG.jpg","/zvMcT9kPOj5sqY7r1XQRjcey1o6.jpg"
"495527","Jumanji Collection","A series of films based around a 1981 fantasy children's picture book of the same name, written and illustrated by the American author Chris Van Allsburg. They follow the adventures of various people who find themselves imperiled when playing a magic board game called Jumanji that will either trap players within its dangerous jungle world or unleash its menaces into the real world. Ultimately, the only way to end the disruptions is to finish the game while enduring its resulting dangers with each succeeding move, after which everything is restored to normal outside of the players' memories.","/9PCsWrw1GvrZkrd1GCxRqscgZu0.jpg","/2uiFzgsGLSA5rI7ElalXEOQub7D.jpg"
"499115","Kahaani Collection","Kahaani series is a mystery thriller series with Vidya Balan as the protagonist.","/jkuVmlODVv19JIG3WOqck1NRdlF.jpg","/920Rdqj4LkRLkwxkExe1Eu2fw4N.jpg"
"505479","Pyaar Ka Punchnama Collection","The story of three bachelors who find girls whom they fall in love with and the twists and turns of the newly developing love stories.","/tCcXxujtGoSjbxrNmQkLLMiEBim.jpg","/qGE8SUFczhqpXUUVSb5i0RXC5ca.jpg"
"506940","Baaghi Collection","Baaghi is a series of Indian Hindi-language action thriller films. All films are produced by Sajid Nadiadwala under the banner of Nadiadwala Grandson Entertainment. The first film Baaghi was released in 2016 is directed by Sabbir Khan and the second and third films Baaghi 2 (2018) and Baaghi 3 (2020) are directed by Ahmed Khan.","/yy7QokO7xNrwlaRjHYcDePuS49n.jpg","/uuolaInUODfOY1Xnfun59Z4aCac.jpg"
"508783","Goosebumps Collection","A horror comedy film series based on the children's horror book series Goosebumps by R. L. Stine. The plots revolves around monsters, demons and creatures escaping from their books/manuscripts, wreaking havoc in the real world.","/hMOwqSghhz4AStkXxCjL1BjXdV0.jpg","/yPCRkqQpvQXuhFHIngKFATriPS2.jpg"
"518165","Deep Blue Sea Collection","Deep Blue Sea is a 1999 American science-fiction horror film directed by Renny Harlin. It stars Saffron Burrows, Thomas Jane, Samuel L. Jackson, Michael Rapaport, and LL Cool J. Two direct-to-video sequels followed in 2018 and 2020.","/3ODz60vl6rEE6n8NBEWKRml66ga.jpg","/uXwCGEP2MDWervdZ3v7EQ7DjOGh.jpg"
"519457","The Boss Baby Collection","The adventures of Tim and his brother, Ted, A.K.A. the Boss Baby.","/n2opkcFxIGc0plZJs45CAH8IjiF.jpg","/pHUMxUOHI6sRk4uGSpDdQPM2WaV.jpg"
"521226","A Quiet Place Collection","A series of films that revolve around people struggling to survive in a post-apocalyptic world inhabited by blind extraterrestrial creatures with an acute sense of hearing.","/r0uGgKhyYuQgPMe0SZQD7n8aj1g.jpg","/gRj1xzwDLRnSWDeqTQZFOg0y1VB.jpg"
"525891","Escape Plan Collection","The Escape Plan film series are composed of action-thriller movies based on characters created by Miles Chapman and Arnell Jesko. The films are centered on a businessman and skilled structure engineer name Ray Breslin, who is best known for being the world's greatest escape artist. Breslin also helps design detention centers with the most intense levels of security. The series stars Sylvester Stallone, with a supporting cast including Arnold Schwarzenegger, Dave Bautista and Curtis ""50 Cent"" Jackson as members of Breslin's team.  Courtesy Wikipedia®","/zQao2h92RYNmhqCvmiReIHcz3Xp.jpg","/yzYPg7GiB8oZOpT6QTWRVPGaGdC.jpg"
"529892","Black Panther Collection","Wakanda and its metropolis, dominated by modern high-rise buildings, is a technically advanced nation in Africa that is cut off from the outside world and pretends to be a poor third world country. Thanks to a meteorite impact and a resulting source of raw material, the only local metal vibranium, the African country can make itself invisible to the rest of the world under a huge camouflage device. Also, because the source of progress could wreak havoc in the wrong hands, the early leaders of Wakanda opted for isolation, which continues to this day.","/yzVxUMYGKjK3GgmVI2BhmbuL9UY.jpg","/qT1JPO6IltC2B39QAriAg7SelMx.jpg"
"531241","Spider-Man (Avengers) Collection","A superhero film series based on the Marvel character Spider-Man, portrayed by Tom Holland. The series is centered on Peter Parker, an academically gifted but socially inept high school student who fights crime as Spider-Man, a member of The Avengers.","/AvnqpRwlEaYNVL6wzC4RN94EdSd.jpg","/nogV4th2P5QWYvQIMiWHj4CFLU9.jpg"
"531242","Suicide Squad Collection","Film series based on DC Comics antihero team of characters, Suicide Squad.","/e0uUxFdhdGLcvy9eC7WlO2eLusr.jpg","/bdgaCpdDh0J0H7ZRpDP2NJ8zxJE.jpg"
"531315","The Angry Birds Collection","Film series based on the Angry Birds video game series","/oJJn0LcSTnDp2K4f5NmjFCOHXNC.jpg","/reWbYrGYuT5MWS9Oe00OQt64xvp.jpg"
"531330","Top Gun Collection","Film series based on the character Lieutenant Pete ""Maverick"" Mitchell, a US Naval Aviator.","/eNupRRVv0a4dkVTxOMvG7LhNBaq.jpg","/wtpIx0Gsra1IGHH8af5kNK90Xy8.jpg"
"531331","Maleficent Collection","Disney film series based on the iconic villain from 'Sleeping Beauty', a fierce beautiful woman named Maleficent.","/lTwaU142KVz4wFPjuGq0OKVjl7P.jpg","/fIDwCnWcjro8XIn6m9nhXypb2PL.jpg"
"537982","Zombieland Collection","A series of films centering on a group of survivors making their way through a zombie apocalypse which resulted from a strain of mad cow disease that mutated into ""mad person disease"" that became ""mad zombie disease"". Survivors of the zombie epidemic have learned that growing attached to other survivors is not advisable because they could die at any moment, so many have taken to using their city of origin as nicknames.","/xND97nArZixB25GxyKtYN7gCpk7.jpg","/ofvHzFYLb4TldTs82iHmvf2h71H.jpg"
"546428","Namastey London Collection","A man takes his thoroughly-British daughter to his home country, India. There, he arranges her marriage to someone she considers a fool. The daughter attempts to outwit them, but the groom quietly and patiently hatches his own plan.",,
"553717","Creed Collection","Former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Apollo Creed's son, Adonis. These films are both spin-offs and sequels to the Rocky film series.","/qIRBVovMpYsEi5LUXN4WULYXLpC.jpg","/c5iwhO9Oqx5zusx0VeaoyxP50Wr.jpg"
"557687","Rock On Collection","Rock On movies follow the lives of a rock band that has broken up and follows their lives in the past and present.",,"/4hWHEvCwZZpvAsoCFkREAbDje5C.jpg"
"557748","Jolly LLB Collection","Jolly LLB is a series of Indian Hindi-language courtroom black comedy-drama film, written and directed by Subhash Kapoor and produced by Vijay Singh, under Fox Star Studios.",,"/yGsU54DLIrct2c2hiXxr7a7dzsh.jpg"
"557749","Judwaa Collection","Judwaa movies are about twins who were separated at birth.",,
"558216","Venom Collection","A frustrated journalist named Eddie Brock and a carnivorous black symbiote unite to become the monstrous antihero Venom and battle both good and evil alike. Based on the Marvel Comics character.","/rhLspFB1B8ZCkWEHFYmc3NKagzq.jpg","/670x9sf0Ru8y6ezBggmYudx61yB.jpg"
"569738","To All the Boys Collection","Lara Jean’s love life goes from imaginary to out of control when her secret letters to every boy she’s ever fallen for are mysteriously mailed out.","/rXBWUDyoujPMcznBsqpetZvWjDF.jpg","/bepYJrdm1avg6cUJcimBO6W2pHs.jpg"
"572498","Robot Collection","The adventures of Chitti the robot",,"/gbvl8WTff9O0elz2JyAppJ2lauA.jpg"
"573436","Spider-Man: Spider-Verse Collection","Spider-Man animated film series focusing on Miles Morales.","/14F6gMaRjzgsN6EEpiwH87R1I00.jpg","/eD4bGQNfmqExIAzKdvX5gDHhI2.jpg"
"573693","Aquaman Collection","Film series focusing on DC Comics character Aquaman.","/5iidzov8DrsSyZdefeo7jBLDNUW.jpg","/rNQompSTfAG5O2iXSH8Phay4L45.jpg"
"575987","The Girl - Millennium Collection","The American adaptation film series of the Swedish psychological crime thrillers based on the Millennium series of novels by Stieg Larsson. Due to Stieg sudden death in 2004, Swedish author and crime journalist David Lagercrantz was commissioned to continue the Millennium series featuring Larsson's characters.","/oCInm8wwTCIk6ElzHiXuhL2K7om.jpg","/eZEAiTIF3DrnWdDLz25ibINs5iJ.jpg"
"591028","A Dog's Purpose Collection","A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.","/7QtTnJQDnRnRu2FvCTJoPMPN8hp.jpg","/r4AXWzkdj0tllsodNUhDyPsVZNJ.jpg"
"605068","Once Upon a Time in Mumbai Collection","Once Upon a Time in Mumbai is a series of Gangster movies depicting the underworld in Mumbai.",,"/2mOmyxUWLuV2DtHImgLxT2IBvKB.jpg"
"605516","Journey Collection","A modern adaptation of the universe of Jules Verne, thus transposed to our time, at the beginning of the 21st century.","/sK2254GsBZIEVIEChbrkyXzvlTm.jpg","/rm6gnRcaf7rPLOIfqY28QVBO6AZ.jpg"
"606601","Commando Collection","Commando is a series of Indian Hindi-language action thriller films produced by Vipul Amrutlal Shah under the banner of Sunshine Pictures. The series follows the story of an Indian Commando named ""Karanveer Singh Dogra"" (Karan) (Vidyut Jammwal) and his missions","/zf34PfHMPFyR2aU1vAcYYuc0Axe.jpg","/pseZJdKNby6SdL947uWevhyxDA7.jpg"
"618529","Doctor Strange Collection","This series tells the story of neurosurgeon Stephen Strange who, after losing the ability to use his hands after a car accident, seeks the help of The Ancient One to become a Master of the Mystic Arts known as Doctor Strange.","/7gHpxMRnrLvx3BGkmelB11pNrG6.jpg","/7skz5CK46qJm1ekS8Sz3UCOOo8D.jpg"
"619537","Train to Busan Collection","Director Yeon Sang-ho's series to Busan","/qFKb25O9ROiGYt3GwtuXG5Lb2J.jpg","/kFDOQSryQ4ME5i8kJtq5jiHH5h8.jpg"
"620873","Dragon Ball Super Collection","The collection of movies from Dragon Ball Super.","/b0v9EM3fFA3t5uJ9uonPcHHbxMW.jpg","/bv2D2jCsZjyaiWQ72ZFAsOlMNT2.jpg"
"623911","Captain Marvel Collection","Captain Marvel is a 2019 - 2022 American superhero film series based on the Marvel Comics character Carol Danvers. The films are produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures.","/ubZUKycnQldt2umj0bPD2VwXDJM.jpg","/mHiMmryCureDvoAOlGP6o3oXT8Y.jpg"
"635922","47 Meters Down Collection","A series of survival horror films, where the plot is based on surviving and escaping sharks.","/6prLHzEHOMaMEr9OMpV93TPrwJN.jpg","/nqBIYSgpmXKk5O0tAHKI3iGfvir.jpg"
"657153","K.G.F Collection","K.G.F Film series.","/mrAEHLyNgKJg40p047TzqTq8wEv.jpg","/mvI4ZbIfu4KOfoxMhRqXnqrOYvW.jpg"
"702624","After Collection","After is a 2019 American romantic drama film directed by Jenny Gage, based on the 2014 new adult fiction novel of the same name by Anna Todd. The film stars Josephine Langford and Hero Fiennes Tiffin, and follows an inexperienced teenage girl who begins to romance a mysterious student during her first months of college. A sequel, After We Collided, was released in the United States on October 23, 2020.","/zZTy8G3sEVZNv0yGssgc7DvPUQJ.jpg","/250ewaLutOJXqBBqMKxCHD1KpCL.jpg"
"720879","Sonic the Hedgehog Collection","Follows the adventures of Sonic the hedgehog an anthropomorphic hedgehog born with the ability to run faster than the speed of sound, hence his name, and possesses lightning-fast reflexes to match his speed.","/l5CIAdxVhhaUD3DaS4lP4AR2so9.jpg","/fwFWhYXj8wY6gFACtecJbg229FI.jpg"
"722971","Knives Out Collection","Detective Benoit Blanc solves mysteries.","/G7qYINSq5xyDd0I0zn3DpAssA0.jpg","/q8qrqIOwfx0Usp9xMRRB2g4dwYw.jpg"
"724848","Shazam! Collection","A series of movies about foster siblings, who transform into superheroes by saying ""Shazam!"".","/vNFGaJCPRnGkDJhzZcEZ3llmcvi.jpg","/7eskWm1guoeWJ0tLV7aXkyvIzcI.jpg"
"725873","Unbroken Collection","A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.","/lKGpkVJAPVM2mILBrHBDFnyDqdQ.jpg","/3YQC0YzuCqNDJT36h2Y6OII0D6T.jpg"
"726865","Baby Driver Collection","The adventures of getaway driver ""Baby"", and his continues efforts to escape the life of crime.","/5YdNKuMXZhoIEalATwealQS69WC.jpg","/iT2MoPGJ3arMUPEjTyTmi6C5ZFO.jpg"
"726871","Dune Collection","The saga of Paul Atreides and his rise to power on the deadly planet Arrakis.","/93kdIQDf7Zwp5mzvo6RPa4UbgPW.jpg","/c1AiZTXyyzmPOlTLSubp7CEeYj.jpg"
"731067","Bird Box Collection","The continuing struggle of Malorie Hayes and she tries to survive in a world where you can’t see.",,"/xQdSZe4Az7A6YwsRNAsGDmCFmtR.jpg"
"735127","Extraction Collection","A series of action-thriller films focusing on the adventures of black market mercenary Tyler Rake.","/gxBbFVb2SUWtHTJQXjwAtEPTWcA.jpg","/r3UzhVpENoCb8n2bZPClWdhsSH8.jpg"
"738432","Dulhania Collection","The films in the 'Dulhania' (Bride) collection are directed by Shashank Khaitan.","/tgfAspSo5YZGbHGgKFeioMhzX1h.jpg","/gaxjhbBoOM5eppR0Z8eWwMI8BKY.jpg"
"738438","Shootout Collection","These films are based around encounters between Mumbai police and various gangsters; screenplays by Sanjay Gupta.",,
"742536","The Meg Collection","The adventures of Jonas Taylor, a deep sea diver who goes up against a thought-to-be extinct prehistoric shark.","/rNoyJmjdhgn30bVbvd8n3DJMocB.jpg","/7sAnVGMn5he5NZBZCE6fhDpA7fl.jpg"
"744686","Ab Tak Chhappan Collection","A series about a beat cop who uses hook or crook tactics to catch criminals.",,"/qXvDNIcGBfRCx1vOIUIvWUs1OL9.jpg"
"748401","Aladdin (Live-Action) Collection","The adventures of Aladdin, Jasmine and their friend - the Genie.","/m3zjBwnYm7AuJVyvd1n8zHxyKE2.jpg","/sSEUY7BDqGomCZpb0uOI2QEHrMK.jpg"
"748919","Don't Breathe Collection","A series of films focusing on a blind ex-military recluse with a tragic and vengeful past.","/dItuxD2MjMyrMykhHkLDHdZR7Ei.jpg","/b4mJz9qvh4i328aIO0Ciqqy2DGA.jpg"
"752958","Darna Hai Collection","Indian horror anthology films.","/44wzu8uzgSKr5EpPtbYj5sq4Qnh.jpg",
"762458","Scooby-Doo! Zombie Island Collection","Join Scooby-Doo, Shaggy and the Mystery Inc. gang as they win a vacation of a lifetime and attempt to put their mystery solving days behind them. As soon as they arrive to the tropical island, Velma, Daphne and Fred can’t help but notice how strangely familiar this island is, to a terrifying trip they once took decades ago. Hop on board and travel with Scooby-Doo and the gang, as they unearth the mystery of Zombie Island in an original movie adventure! SCOOBY-DOO ON ZOMBIE ISLAND - Scooby-Doo, the world's wackiest cowardly canine, Shaggy and the rest of the gang return for another animated, spine-tingling comic misadventure. This time the intrepid investigators explore a haunted house inhabited by grim ghosts and grotesque zombies on spooky Moonscar Island.","/dDD9Nn8l6UkKOboCG33jxBAoLmr.jpg","/zP0EuAjQJpkexZ6H4lKDlqyxtWH.jpg"
"762512","The Lion King (Reboot) Collection","The adventures of Simba.","/jIgM7YNVft0YGeXsqrh3oG5TWLx.jpg","/dGpIRn4Nqi63JO1RlKxjcPbQSAw.jpg"
"769423","Escape Room Collection","Escape Room is a 2019 American psychological horror film following a group of people who are sent to navigate a series of deadly escape rooms. A sequel, Escape Room: Tournament of Champions, was released on July 16, 2021.","/jMdEW5QcRZ7WShJo3ZsMgNGdJIJ.jpg","/6xjebYUN0vxRvZRcItlSf0rRIJ0.jpg"
"772601","Dostana Collection","Dostana 1 & 2",,
"779062","Knocked Up Collection","The Films Knocked Up and This is 40","/ynxnIAX1HJJnALOqdHUlhnzDiOi.jpg","/ivembWTQGGPL4YbymkV1qHkquZ4.jpg"
"781195","Ben 10 (Live Action) Collection","Live action films featuring Ben 10.","/8nmvdnHAEvyrcFCtGrKtJtJZlz3.jpg","/aYxc6GOxk32E1zi4PY7CJAITzp.jpg"
"785583","Batman: The Long Halloween Collection","A two-part collection based on the highly popular graphic novel, where Batman must stop a mysterious killer named Holiday, who murders people on holidays each month.","/gqhaRMFbwikUGIO4YfiwfSGgzJw.jpg","/1teF9hwrtAwgaUfuqz8JWYKkt7R.jpg"
"829687","Go Goa Gone Collection","A collection of India's first zom-com movies.",,
"848922","The Tomorrow War Collection","A collection of science fiction action films starring Chris Pratt as a ex-soldier recruited to fight in a future war.","/yKSNSOwHOeiZv2DxwHAlpiEXBB4.jpg","/3YylRW8holkhX6IkOUxAy93DWWs.jpg"
"861415","Free Guy Collection","A collection of films focusing on a bank teller a bank teller named Guy who realizes he is a background character in an open world video game.","/9aDeWSxwfpOFjpw1XwRjLGnlcJm.jpg","/o9iYeSBx7lwWRDEt8QPWbKZZlJm.jpg"
"868884","Lucy Collection","A series of films in the worldof Luc Besson's 2014 film Lucy.","/hVYYMWELLoA2lGoouMI3RXQieag.jpg","/tUTIFGdfsdJ9U8iEc4FZUArWiYn.jpg"
"870339","The Accountant Collection","A collection of crime thriller films starring Ben Affleck.",,"/f26Yk7Ji6lBWXs6ApPBEX0NkXFP.jpg"
"912503","Shang-Chi Collection","The Shang-Chi franchise.","/4PHnWsIk71qFCzFElLCbx706p1m.jpg","/x9y9KmPa2RXavK39cwJx4w3AJ2y.jpg"
"920712","Bunty Aur Babli","Bunty and Babli are two avid dreamers. Two free souls born into caged small town realities. They grow weary of being two specks on the horizon. They desire the horizon itself.And so they pack their aspirations in worn out bags, whip a scarf of confidence around their proud necks and set forth. On a journey across the length and breadth of the country, spinning circles around the people they meet.",,"/oLoquYNB1wBxGSesJUMN3iyB8js.jpg"
"929336","Murder Mystery Collection","A series of murder comedy films centering on New York cop Nick Spitz and his wife Audrey Spitz.","/dsHP6PVJkMuJgftxHMHAhnYNqtG.jpg","/tXvqgUtguLjVVYqyAOy0eYtm5lH.jpg"
"932200","Red Notice Collection","A series of heist films centering around the characters of John Hartley, Nolan Booth, and The Bishop.","/sqUIwgrX76lVaf4LGC2nUUCWGu0.jpg","/5oxQZtiMkdJfgDav4fyUiXgBxjd.jpg"
"933989","Den of Thieves Collection","A series of action-crime films starring Gerard Butler.","/oCjCDF4LoBK0YtFhBEPpjE8FdcT.jpg","/4Hs8c9238X4mOPWlGo8rXbcgH65.jpg"
"935280","Pizza Collection","Pizza is an Indian horror film series. Each film starts with a fresh story unrelated with the preceding film's story. However, the theme and the pace remains the same.",,"/ryqvEwxaHrru82dIby1oSCzLmR4.jpg"
"945984","I Am Legend Collection","A series of post-apocalyptic films starring Will Smith as scientist Robert Neville.",,"/uZ2e6MmBdkce3sq2DgKh3RDNzhR.jpg"
"977824","Bhool Bhulaiyaa Collection","Bhool Bhulaiyaa Movies Collection",,"/3jJwqE1ggRA4slksG6lPSPjSSC5.jpg"
"978459","Hercules (Disney) Collection","The adventures of the son of Zeus.","/3sVSg21EUX2jWFdr0sgVM5EWVr1.jpg","/kII56bP4ySFFjkK0mSFGxmJi6iI.jpg"
"980604","Kabir Singh Collection","Kabir Singh and Dr. Preeti Sikka have a baby and they marry.",,
"980665","Heropanti Collection","Heropanti (2014) Directed by Sabbir Khan & Heropanti 2 (2022) Directed by Ahmed Khan","/wLbSsoRullhABWMg6hfdoSwhzWo.jpg","/uHWTpCwDxXb8IrpdQCTn6npOFr8.jpg"
"987044","Joker Collection","A series centering on a failed stand-up comedian who is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.","/k1YC7mFLvxX4bbD7P8lkcML0Jek.jpg","/jmopX21dlCinxmzd8KLOBFeN2P9.jpg"
"1021287","Villain Collection","One-sided lovers become serial killers in the series of villain movies.","/qjEuO2odcCOew4LA8BB1S35myKY.jpg",
"1022790","Inside Out Collection","Collection of movies featuring various personified emotions.","/bR8H6S3Jc2vhPvz2VWX0dQ3XTFV.jpg","/iLXWQ8034g1tQnAuI8MHqGmPY1Q.jpg"
"1029834","Drishyam Collection","Follows Vijay Salgaonkar and how one fateful night turns his and his family's life upside down.","/b0omVIe88I2gPIPmX87VYScMsx5.jpg","/4km501drlcXYqwWYNjo6f6nCetE.jpg"
"1036499","Hancock Collection","","/jLThpqWEyYb0WA25gg4pIoIKfJ7.jpg","/gav3Ro0znKPzDPdJW6MH5BfxTSE.jpg"
"1064555","Dreamworks Bible Stories Collection","Dreamworks Animations retellings of Bible Stories","/pClOShqKkJbVKlU5d1o9HBlWV0O.jpg","/kdCbDnyQEhJbbDt9RyAlpL10XYa.jpg"
"1068899","Fist of Fury Collection","Action martial arts film series.","/n8r2VWAFExMFR4BmEdJ5WW9ZTmM.jpg","/qiTf9uIH3XEdXnYe5L8yX3tGJm.jpg"
"1084247","Zootopia Collection","","/1WDssJDYInLA4Avg45lgy3WM6Ly.jpg","/3Yu9Zlxo3hJaUJpSRXEexks7jQ9.jpg"
"1109089","YRF War Collection","Follows Kabir, a secret agent.",,
"1145064","Dinesh Vijan's horror-comedy universe","Dinesh Vijan's horror-comedy universe is an Indian shared universe consisting of Hindi supernatural horror films.",,
"1150797","OMG Collection","A common man's tricky relationship with god and faith and how it is tested under extreme circumstances.",,"/mt1v9NhG4eGV823Owjp1IyfoMeU.jpg"
"1165242","Student of the Year Collection","A College that everyone wants it to be real but it's not, rivals turned friends, betrayal of one's love and teenage drama.",,
"1175592","Run All Night - Collection","Run All Night - Collection",,
